Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
SOHON,Sotherly Hotels Inc. - 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock,18.36,USD,-1.0237251952840798,691,0.3200259355316784,48782047,USD,,-0.2488,USD,-182.63035536366655,0,Finance,
SOHOB,Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock,18.11,USD,-0.7671232876712359,455,0.32859103054813316,48782047,USD,,-0.2488,USD,-182.63035536366655,0,Finance,
FTAIN,FTAI Aviation Ltd. - 8.25% Fixed-Rate Reset Series C Cumulative Perpetual Redeemable Preferred Shares,25.825,USD,-1.0536398467433032,549,0.09253016921728578,13241486568,USD,,-0.5314,USD,-181.04315998169898,0.926283,Electronic technology,
FTAI,FTAI Aviation Ltd.,129.55,USD,2.784830212630915,1137462,0.8989097026694598,13241486568,USD,,-0.5314,USD,-181.04315998169898,0.926283,Electronic technology,Strong buy
FTAIO,FTAI Aviation Ltd. - 8.00% Fixed-to-Floating Rate Series B Cumulative Perpetual Redeemable Preferred Shares,25.6984,USD,0.032697547683916646,10603,1.261195893946783,13241486568,USD,,-0.5314,USD,-181.04315998169898,0.926283,Electronic technology,
FTAIP,FTAI Aviation Ltd. - 8.25% Fixed-to-Floating Rate Series A Cumulative Perpetual Redeemable Preferred Shares,25.52,USD,0.03920031360250102,18800,1.0476630982964328,13241486568,USD,,-0.5314,USD,-181.04315998169898,0.926283,Electronic technology,
FTAIM,FTAI Aviation Ltd. - 9.500% Fixed-Rate Reset Series D Cumulative Perpetual Redeemable Preferred Shares,26.15,USD,0.057394298832971175,10697,1.6122565864833907,13241486568,USD,,-0.5314,USD,-181.04315998169898,0.926283,Electronic technology,
IAC,IAC Inc.,54.7,USD,0.054874702762028785,805430,1.6389623032362077,4710921051,USD,,-2.22,USD,-180.91853471842535,0,Technology services,Strong buy
DSGR,"Distribution Solutions Group, Inc.",38.09,USD,-0.3401360544217568,46128,0.8393272717678676,1780987793.9999998,USD,,-0.4543,USD,-178.36812144212524,0,Distribution services,Buy
TELZ,Tellurian Inc. 8.25% Senior Notes due 2028,24.25,USD,-0.5332239540607014,5762,0.703360554680729,867151440,USD,,-0.3634,USD,-173.43867569601207,0,Energy minerals,
TRU,TransUnion,103.92,USD,-0.7639419404125259,899746,0.6286602723649987,20191655961,USD,,-0.8487,USD,-173.13227057302885,0.404157,Commercial services,Buy
PWSC,"PowerSchool Holdings, Inc.",22.85,USD,0.17536168347217318,4528365,1.2558049605899544,4668798508,USD,,-0.3405,USD,-173.05533279871693,0,Technology services,Neutral
ARWR,"Arrowhead Pharmaceuticals, Inc.",19.67,USD,0.2548419979612676,834303,0.6443476900917321,2445281509.9999995,USD,,-4.6505,USD,-172.16597413238134,0,Health technology,Buy
CPRI,Capri Holdings Limited,39.47,USD,1.700592630765258,1509136,0.8929152641794028,4649138657.000001,USD,,-2.4939,USD,-171.44821658788138,0,Retail trade,Neutral
PEGRY,Pennon Group PLC,16.24,USD,-0.12300123001231934,15763,0.24684688070607322,2285517201.4191,USD,,-0.0893,USD,-170.59288537549406,6.51717,Utilities,
ELVN,"Enliven Therapeutics, Inc.",24.13,USD,0.04145936981757052,226702,0.9682525310162675,1139833729,USD,,-1.9329,USD,-164.58932032346453,0,Health technology,Strong buy
DEI,"Douglas Emmett, Inc.",17.53,USD,1.1540680900173275,2124824,1.186204079841664,2934686780,USD,,-0.2103,USD,-164.46965052115266,4.33542,Finance,Neutral
DNLI,Denali Therapeutics Inc.,29.43,USD,0.546634779637855,389779,0.29021916897391425,4213353879.000001,USD,,-2.854,USD,-163.7464190000924,0,Health technology,Strong buy
BALL,Ball Corporation,67.47,USD,0.7014925373134312,1560280,0.9943476382809694,20481559911.999996,USD,,-1.5753,USD,-162.62871228084126,1.18571,Process industries,Buy
CDP,COPT Defense Properties,30.58,USD,0.19659239842725662,896285,0.8045523542279875,6886783193,USD,,-1.0392,USD,-161.69189670525378,3.79333,Finance,Buy
KLIC,"Kulicke and Soffa Industries, Inc.",44.77,USD,0.26875699888018934,384531,0.6646287513712804,2440380372,USD,,-1.0386,USD,-161.46289501716177,1.76457,Producer manufacturing,Buy
ELME,Elme Communities,17.46,USD,-0.5694760820045437,491415,0.7260998325765962,1536664414,USD,,-0.6165,USD,-159.7977243994943,4.12371,Finance,Neutral
NVEI,Nuvei Corporation - Subordinate Voting Shares,33.34,USD,0.03000300030004535,392674,0.8160226165657534,4727103658.269094,USD,,-0.08139998,USD,-159.58050338071862,1.21018,Technology services,Neutral
LTCN,Grayscale Litecoin Trust (LTC),15.17,USD,6.680731364275664,148076,1.0217387554295139,332319000,USD,,-2.6689,USD,-157.92512208355942,0,Miscellaneous,
BXMT,"Blackstone Mortgage Trust, Inc.",19.54,USD,-0.6609049313675778,1465279,0.6984236552852119,3392554244,USD,,-0.9052,USD,-157.862439273843,12.6919,Finance,Neutral
DNTUY,Dentsu Group Inc.,31.06,USD,-1.7399557102182877,2530,2.306079664570231,8519977343.064329,USD,,-0.5207,USD,-157.7977577977578,2.52506,Commercial services,
DNTUF,Dentsu Group Inc.,33.75,USD,22.59353432618961,24895,14.089648536985681,8924298019.41263,USD,,-0.48147969599999996,USD,-156.65595193070473,2.85231,Commercial services,Neutral
UTG,Reaves Utility Income Fund,32.46,USD,0.18518518518519222,265477,0.692575314633832,2565560000,USD,,-0.4474,USD,-156.1143860529286,7.02403,Miscellaneous,
GPMT/PA,Granite Point Mortgage Trust Inc. 7.00% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,17.98,USD,0.16713091922006207,9231,0.43337824705048333,161682334,USD,,-3.6778,USD,-155.15471069793253,18.8088,Finance,
SKLTY,Seek Ltd,35.04,USD,1.5652173913043455,8083,0.5005666441660422,6108329591.868001,USD,,-0.3771,USD,-154.64425445587597,1.3453,Technology services,
MBUU,"Malibu Boats, Inc.",39.15,USD,2.1393164623010703,162406,0.77312518119452,782636695,USD,,-2.756,USD,-154.3750616553221,0,Consumer durables,Buy
FNCDY,Covivio,15.515,USD,2.0723684210526403,225,0.1890438581750966,6907559711.814301,USD,,-1.9908,USD,-153.80249716231555,4.4442,Finance,
IVZ,Invesco Ltd,17.64,USD,-0.5636978579481278,4672251,1.3202814659479922,7938571970.000001,USD,,-0.7515,USD,-153.70926243567752,4.59184,Finance,Neutral
MRVL,"Marvell Technology, Inc.",70.99,USD,-3.3492171545268996,12366858,1.2247731662755377,61491537016,USD,,-1.1172,USD,-153.50578624914908,0.338076,Electronic technology,Strong buy
HUN,Huntsman Corporation,24.55,USD,-0.9281678773204214,2114968,0.942719160559849,4247237151.000001,USD,,-0.5008,USD,-152.40686479698618,3.97149,Process industries,Neutral
CWH,"Camping World Holdings, Inc.",24.53,USD,-2.6200873362445423,1091988,0.9921082914453705,2075116969.0000002,USD,,-0.4616,USD,-152.20538339742143,2.03832,Retail trade,Strong buy
KYYWF,Keywords Studios PLC,32,USD,7.0950468540830025,300,0.03533818644427168,2575467788.9893184,USD,,-0.31291425,USD,-151.60542458643576,0.107231,Commercial services,Buy
ASGLF,AGC Inc.,31.9,USD,4.761904761904759,100,0.015085003997526058,6759450636.2895565,USD,,-2.620178116,USD,-151.52495935828793,4.44821,Consumer durables,Buy
JELD,"JELD-WEN Holding, Inc.",15.8,USD,1.412066752246474,390630,0.6407915677912301,1335773617.9999998,USD,,-0.32,USD,-150.97164702134435,0,Non-energy minerals,Neutral
MLNK,"MeridianLink, Inc.",20.99,USD,-8.42059336823736,1611777,4.109244018845989,1590844593,USD,,-0.596,USD,-149.99999999999997,0,Technology services,Neutral
CSR/PC,D/B/A Centerspace 6.625% Series C,24.9817,USD,0.026826826826821207,29931,0.7624100829376642,1095184008,USD,,-0.8046,USD,-148.04442586731955,4.13523,Finance,
CSR,D/B/A Centerspace,71.58,USD,-0.6385341476957356,104252,0.7749545443057361,1095184008,USD,,-0.8046,USD,-148.04442586731955,4.13523,Finance,Buy
COOSF,Carbios SA,19.49,USD,-1.2164216928535325,131,0.40444581661006485,328257139.85949945,USD,,-2.227457694,USD,-148.02286220163978,0,Commercial services,Strong buy
NXDT/PA,NexPoint Diversified Real Estate Trust 5.50% Series A Cumulative Preferred Shares ($25.00 liquidation preference per share),15.6,USD,0.19267822736030418,2551,0.4072867771497909,253250223,USD,,-3.1389,USD,-147.34389140271495,9.63082,Finance,
TKO,"TKO Group Holdings, Inc.",125,USD,1.0509296685529483,463596,0.39071868248118957,21330045831,USD,,-0.9627,USD,-147.23748773307165,0.384,Consumer services,Strong buy
COLD,"Americold Realty Trust, Inc.",28.6,USD,-0.10478519035975406,1406713,0.7702476563979244,8126848784,USD,,-0.9943,USD,-146.05295718881464,3.07692,Finance,Buy
MUEL,Mueller (PAUL) Co.,161.25,USD,4.032258064516129,2546,10.387596899224807,208335017.5468075,USD,,-5.562,USD,-145.20003575695023,0.486478,Producer manufacturing,
MP,MP Materials Corp.,18.39,USD,8.81656804733729,5510380,0.91558178676175,3041399362,USD,,-0.4022,USD,-144.2902764012774,0,Non-energy minerals,Buy
COHU,"Cohu, Inc.",25.95,USD,1.4861165428236174,262156,0.7628655501701749,1217562406,USD,,-0.6077,USD,-140.30642700802548,0,Electronic technology,Buy
CZR,"Caesars Entertainment, Inc.",41.67,USD,1.4362220058422672,4973844,1.046809048527435,9014802685,USD,,-1.287,USD,-140.2049295554653,0,Consumer services,Buy
SPHR,Sphere Entertainment Co.,43.38,USD,-0.3445899379738079,1066548,1.4437477436111454,1533932891,USD,,-5.6644,USD,-139.76356948305394,0,Consumer services,Neutral
BIP,Brookfield Infrastructure Partners LP Limited Partnership,35.19,USD,0.485436893203868,425968,1.2933733924605242,22942430350,USD,,-0.1971,USD,-137.1956973013776,4.54011,Utilities,Strong buy
BIP/PB,Brookfield Infrastructure Partners LP 5.000%,20.5499,USD,-1.769120458891017,2413,0.20094769364012624,22942430350,USD,,-0.1971,USD,-137.1956973013776,4.54011,Utilities,
BIP/PA,Brookfield Infrastructure Partners LP 5.125%,20.52,USD,-0.6776379477250754,1070,0.1924114367919439,22942430350,USD,,-0.1971,USD,-137.1956973013776,4.54011,Utilities,
UCTT,"Ultra Clean Holdings, Inc.",40.16,USD,-1.7612524461839676,516746,0.9331580950895008,1808430327.9999998,USD,,-0.1987,USD,-137.14713030472984,0,Producer manufacturing,Strong buy
MSTR,MicroStrategy Incorporated,176.22,USD,6.169418002168942,17321021,1.280527894748231,32593474345,USD,,-10.4732,USD,-136.4701293998022,0,Technology services,Strong buy
TTGT,"TechTarget, Inc.",24.58,USD,4.020313161235714,88621,0.5775857293224752,702312944,USD,,-0.3029,USD,-136.4588348579682,0,Technology services,Buy
AEGXF,Aecon Group Inc.,15.44,USD,2.523240371845943,6910,0.984442671529519,964758133.6631374,USD,,-0.24792651,USD,-136.29383266979863,3.60924,Industrial services,Buy
SITM,SiTime Corporation,176.03,USD,0.29056517775751534,140812,0.6959366791130529,4071976960,USD,,-4.1234,USD,-136.14913235209895,0,Electronic technology,Buy
CLBT,Cellebrite DI Ltd.,16.85,USD,-2.1202439732791083,529122,0.6111518387559494,3506178706.0000005,USD,,-0.5258,USD,-135.46798029556652,0,Technology services,Strong buy
CDPYF,Canadian Apartment Properties Real Estate Investment Trust,40.31,USD,-0.19806882891804478,43068,1.151215287523155,6751991997.3225,USD,,-0.23762364,USD,-135.18583736804848,2.68121,Finance,Buy
SWK,"Stanley Black & Decker, Inc.",109.72,USD,1.2924667651403303,974287,0.7395882192948182,16892435202.000002,USD,,-1.8087,USD,-134.5646690108546,2.95297,Consumer durables,Neutral
BH,Biglari Holdings Inc.,169.72,USD,-1.3141062914292307,1211,0.3536179407814051,523021493.99999994,USD,,-12.0804,USD,-134.42719658475278,0,Consumer services,
MTUAF,MTU Aero Engines AG,305.88,USD,0.05888125613346642,142,0.7403545359749739,16439338603.032228,USD,,-1.570369032,USD,-134.38059225459867,0.711491,Electronic technology,Buy
NSYC,National Stock Yards Co.,225,USD,2.268078723694382,18,0.689655172413793,9812700,USD,,-5.4893,USD,-134.19890225592016,8.88889,Commercial services,
JSCPY,JSR Corp.,25.11,USD,0.03984063745019127,108,0.2070155261644623,5083426801,USD,,-0.1856,USD,-133.86861313868613,0,Process industries,
BRCTF,BIOARCTIC AB,16.04,USD,-5.0325636471284865,150,0.2865876958349255,1412482203.6327293,USD,,-0.09431316,USD,-133.69644673924648,0,Health technology,Strong buy
FYBR,"Frontier Communications Parent, Inc.",35.71,USD,-0.027995520716679764,2107540,0.6195213634984588,8891720570.999998,USD,,-0.3778,USD,-133.5822222222222,0,Communications,Buy
MTUAY,MTU Aero Engines AG,156.79,USD,-1.4952566438399169,3297,0.48392068221514434,16861539062.876701,USD,,-0.7949,USD,-132.37354402541337,0.467067,Electronic technology,
THS,"Treehouse Foods, Inc.",42.04,USD,1.0576923076923022,274199,0.5956579807164258,2181876112,USD,,-0.318,USD,-131.79046286114166,0,Consumer non-durables,Neutral
PDFS,"PDF Solutions, Inc.",31.81,USD,-0.593750000000004,136326,0.8043505709622871,1232484584.0000002,USD,,-0.074,USD,-131.74603174603175,0,Technology services,Strong buy
CVGW,"Calavo Growers, Inc.",28.48,USD,-1.0767627648489015,139598,0.2162348207486789,506988839.9999999,USD,,-0.4991,USD,-131.3861845155308,1.40449,Process industries,Buy
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,22.09,USD,0.40909090909090845,176323,0.6124552919064674,1671159105,USD,,-2.4143,USD,-129.9552338317935,4.52694,Finance,Buy
CODI/PA,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings,24.365,USD,-0.14344262295082028,7957,1.2627553044609843,1671159105,USD,,-2.4143,USD,-129.9552338317935,4.52694,Finance,
CODI/PC,Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares,24.455,USD,-0.18367346938776205,27009,1.436190577475274,1671159105,USD,,-2.4143,USD,-129.9552338317935,4.52694,Finance,
CODI/PB,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holding,24.47,USD,-0.08166598611678064,22583,0.9866526858466041,1671159105,USD,,-2.4143,USD,-129.9552338317935,4.52694,Finance,
JACK,Jack In The Box Inc.,45.41,USD,2.714318027595557,372475,0.7120399411442763,868510765.9999999,USD,,-2.0181,USD,-127.32368431741561,3.8758,Consumer services,Buy
EDRY,EuroDry Ltd.,20.613,USD,-0.5725531432540528,5542,1.2140995027055448,57468076.00000001,USD,,-0.8704,USD,-126.21055167429536,0,Transportation,Strong buy
AAUKF,Anglo American plc,31.5,USD,12.540192926045021,2152,0.7698912421293647,42133701796.94422,USD,,-1.3691104699999999,USD,-126.14333989388471,2.66075,Non-energy minerals,Buy
NEM,Newmont Corporation,53.89,USD,-2.953358544930669,9715149,1.0248423243873372,61834961296.68293,USD,,-2.1399,USD,-123.8857501569366,2.41187,Non-energy minerals,Buy
NGLOY,Anglo American plc,16.29,USD,-0.2449479485609256,97922,0.6542207803053637,43609550402.8649,USD,,-0.6778,USD,-123.6389634848115,2.33272,Non-energy minerals,Strong sell
VRNA,Verona Pharma plc,28.76,USD,4.0520984081042,950692,1.250407730786147,2331911774,USD,,-1.5553,USD,-123.3342906375646,0,Health technology,Strong buy
HTIA,"Healthcare Trust, Inc. - 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock",16.7,USD,0,12848,0.7384629532770444,339714546,USD,,-1.6537,USD,-122.48082873671467,0,Finance,
HTIBP,"Healthcare Trust, Inc. - 7.125% Series B Cumulative Redeemable Perpetual Preferred Stock",16.18,USD,-0.12345679012345416,10812,0.7328976980016811,339714546,USD,,-1.6537,USD,-122.48082873671467,0,Finance,
JPI,Nuveen Preferred Securities & Income Opportunities Fund,20.52,USD,0.7363770250368118,60907,1.4021335764339713,467290000,USD,,-0.2837,USD,-122.1398470422975,5.73099,Miscellaneous,
ERO,Ero Copper Corp.,22.76,USD,-1.5144958892254343,225744,0.6598668129763516,2349574315.4035087,USD,,-0.1892513,USD,-121.75744450136531,0,Non-energy minerals,Buy
STR,Sitio Royalties Corp.,20.7,USD,3.9678553490708146,572316,0.9562356079954634,3193109043.0000005,USD,,-0.2043,USD,-121.25026003744539,8.26087,Miscellaneous,Buy
JGCCY,JGC Holdings Corporation,17.53,USD,1.9186046511628017,381,0.47625,2273318094.265515,USD,,-0.3473,USD,-120.57586349902247,2.77962,Industrial services,
NEMCL,Newmont Corporation,54.69,USD,4.6698564593301395,726,,61846435589,USD,,-2.2057794,USD,-120.54878345082776,0.741719,Non-energy minerals,Buy
ODP,The ODP Corporation,29.37,USD,2.1565217391304383,451425,0.7067420775375551,986273364.0000001,USD,,-0.8861,USD,-120.44814695158537,0,Retail trade,Buy
CARG,"CarGurus, Inc.",29.69,USD,1.1239782016348838,451961,0.5269714309033617,3069022049,USD,,-0.4846,USD,-119.9563480624305,0,Technology services,Buy
BKV,BKV Corporation,18.05,USD,0.27777777777778173,1522217,,1518466303.8500001,USD,,-0.6153,USD,-119.74266829236988,0,Energy minerals,
CAIAF,CA Immobilien Anlagen AG,24.8,USD,-22.90954305253342,103,0.21956938819015134,2497766337.6078115,USD,,-3.147593232,USD,-119.38125937876765,3.25468,Finance,Neutral
ENV,"Envestnet, Inc",62.61,USD,0.12793858947704828,1531883,1.7208289906791796,3458867921,USD,,-4.6112,USD,-118.77876358115482,0,Technology services,Neutral
BHR/PD,"Braemar Hotels & Resorts Inc. 8.25% Series D Cumulative Preferred Stock, par value $0.01 per share",22.45,USD,1.240135287485901,3590,0.9928097345132744,218192819,USD,,-1.2604,USD,-118.7055353114697,6.09756,Finance,
CLFD,"Clearfield, Inc.",38.89,USD,1.3024225058609011,38146,0.4383489232607846,553713620,USD,,-0.605,USD,-118.67629807989132,0,Electronic technology,Strong buy
JOUT,Johnson Outdoors Inc.,36.46,USD,-1.5392924655684588,56144,1.0078844192960033,371694908,USD,,-0.8225,USD,-118.6191284663271,3.62041,Consumer durables,
ENGGF,Enagas S.A.,15.56,USD,4.080267558528437,480,0.5291588578987984,4068755248.8392215,USD,,-0.37864092,USD,-117.36053795279658,10.1615,Utilities,Neutral
OMRNY,OMRON Corp.,45.82,USD,0.2625820568927734,15212,0.9708465230266518,9467423782.297174,USD,,-0.5017,USD,-117.18268374546201,1.29887,Producer manufacturing,Buy
CHRYY,Chorus Limited,27.3966,USD,1.4313217326915877,615,1.3663630304376804,2379481061.7019997,USD,,-0.0634,USD,-116.70179135932561,3.97048,Communications,
GCO,Genesco Inc.,27.11,USD,0.25887573964497146,89904,0.5280841325708271,304224759,USD,,-0.0786,USD,-116.51607480563145,0,Retail trade,Neutral
CGJTF,"Cargojet, Inc.",102.38,USD,4.118783687582627,1640,1.1402349996523675,1653559924.8168335,USD,,-0.98702956,USD,-116.20465295696671,0.898517,Transportation,Strong buy
SBGI,"Sinclair, Inc.",15.26,USD,2.5537634408602083,383634,0.7343382181510941,1012688743.0000001,USD,,-5.482,USD,-115.77431393819762,6.55308,Consumer services,Neutral
RCB,Ready Capital Corporation 6.20% Senior Notes due 2026,24.53,USD,0.16333197223357576,13719,2.3314582873069014,1317122214,USD,,-0.403,USD,-115.66204189499048,16.092,Finance,
RCC,Ready Capital Corporation 5.75% Senior Notes due 2026,24.52,USD,-0.08149959250203576,4273,1.9347973737831108,1317122214,USD,,-0.403,USD,-115.66204189499048,16.092,Finance,
RC/PE,Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock,19.61,USD,-0.3050330452465799,12435,0.806744605483398,1317122214,USD,,-0.403,USD,-115.66204189499048,16.092,Finance,
RC/PC,Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock,19.5,USD,-0.5102040816326603,761,0.5989296395403747,1317122214,USD,,-0.403,USD,-115.66204189499048,16.092,Finance,
VRTX,Vertex Pharmaceuticals Incorporated,462.88,USD,-0.05829644823490917,710761,0.6564367860465726,119470349156,USD,,-2.0258,USD,-115.65932579405877,0,Health technology,Buy
ALB/PA,Albemarle Corporation Depositary Shares each representing a 1/20th of 7.25% Series A Mandatory Convertible Preferred Stock,45.74,USD,0.9267431597528722,17783,0.041141038596647084,11289067450,USD,,-4.7286,USD,-114.22336390407064,1.6658,Process industries,
ALB,Albemarle Corporation,96.05,USD,0.9246611327098827,2592845,0.9412135098240177,11289067450,USD,,-4.7286,USD,-114.22336390407064,1.6658,Process industries,Buy
PHG,Koninklijke Philips N.V. NY Registry Shares,32.74,USD,3.7060500475134677,1433011,1.4439580793872593,30671621064.023804,USD,,-0.4866,USD,-113.91398833352397,0,Health technology,Neutral
FDP,"Fresh Del Monte Produce, Inc.",29.27,USD,-0.1364721937905123,203844,0.6856593909846843,1403109097,USD,,-0.3866,USD,-113.45116732194427,3.24564,Process industries,Strong buy
